latitude,longitude,month,weekday,is_weekend,crime_type,count,crime_category
,,1,2,False,rape,33,Violence
,,1,2,False,rape,34,Violence
,,1,2,False,rape,28,Violence
,,1,2,False,rape,24,Violence
,,1,2,False,rape,19,Violence
,,1,2,False,rape,29,Violence
,,1,2,False,rape,39,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,8,Violence
,,1,2,False,rape,36,Violence
,,1,2,False,rape,50,Violence
,,1,2,False,rape,30,Violence
,,1,2,False,rape,32,Violence
,,1,2,False,rape,43,Violence
,,1,2,False,rape,55,Violence
,,1,2,False,rape,14,Violence
,,1,2,False,rape,35,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,11,Violence
,,1,2,False,rape,10,Violence
,,1,2,False,rape,43,Violence
,,1,2,False,rape,78,Violence
,,1,2,False,rape,18,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,25,Violence
,,1,2,False,rape,31,Violence
,,1,2,False,rape,26,Violence
,,1,2,False,rape,82,Violence
,,1,2,False,rape,15,Violence
,,1,2,False,rape,21,Violence
,,1,2,False,rape,56,Violence
,,1,2,False,rape,26,Violence
,,1,2,False,rape,11,Violence
,,1,2,False,rape,20,Violence
,,1,2,False,rape,42,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,64,Violence
,,1,2,False,rape,44,Violence
,,1,2,False,rape,7,Violence
,,1,2,False,rape,33,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,76,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,15,Violence
,,1,2,False,rape,19,Violence
,,1,2,False,rape,64,Violence
,,1,2,False,rape,28,Violence
,,1,2,False,rape,59,Violence
,,1,2,False,rape,10,Violence
,,1,2,False,rape,89,Violence
,,1,2,False,rape,48,Violence
,,1,2,False,rape,82,Violence
,,1,2,False,rape,40,Violence
,,1,2,False,rape,85,Violence
,,1,2,False,rape,29,Violence
,,1,2,False,rape,45,Violence
,,1,2,False,rape,35,Violence
,,1,2,False,rape,26,Violence
,,1,2,False,rape,34,Violence
,,1,2,False,rape,19,Violence
,,1,2,False,rape,10,Violence
,,1,2,False,rape,25,Violence
,,1,2,False,rape,102,Violence
,,1,2,False,rape,28,Violence
,,1,2,False,rape,17,Violence
,,1,2,False,rape,56,Violence
,,1,2,False,rape,36,Violence
,,1,2,False,rape,62,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,2,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,7,Violence
,,1,2,False,rape,4,Violence
,,1,2,False,rape,55,Violence
,,1,2,False,rape,155,Violence
,,1,2,False,rape,52,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,7,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,5,Violence
,,1,2,False,rape,15,Violence
,,1,2,False,rape,24,Violence
,,1,2,False,rape,15,Violence
,,1,2,False,rape,18,Violence
,,1,2,False,rape,22,Violence
,,1,2,False,rape,6,Violence
,,1,2,False,rape,31,Violence
,,1,2,False,rape,60,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,17,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,20,Violence
,,1,2,False,rape,35,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,11,Violence
,,1,2,False,rape,126,Violence
,,1,2,False,rape,136,Violence
,,1,2,False,rape,22,Violence
,,1,2,False,rape,45,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,53,Violence
,,1,2,False,rape,8,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,6,Violence
,,1,2,False,rape,24,Violence
,,1,2,False,rape,14,Violence
,,1,2,False,rape,28,Violence
,,1,2,False,rape,25,Violence
,,1,2,False,rape,34,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,76,Violence
,,1,2,False,rape,119,Violence
,,1,2,False,rape,25,Violence
,,1,2,False,rape,21,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,60,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,2,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,75,Violence
,,1,2,False,rape,70,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,47,Violence
,,1,2,False,rape,90,Violence
,,1,2,False,rape,74,Violence
,,1,2,False,rape,75,Violence
,,1,2,False,rape,2,Violence
,,1,2,False,rape,74,Violence
,,1,2,False,rape,86,Violence
,,1,2,False,rape,73,Violence
,,1,2,False,rape,56,Violence
,,1,2,False,rape,73,Violence
,,1,2,False,rape,44,Violence
,,1,2,False,rape,114,Violence
,,1,2,False,rape,28,Violence
,,1,2,False,rape,18,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,15,Violence
,,1,2,False,rape,7,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,29,Violence
,,1,2,False,rape,14,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,13,Violence
,,1,2,False,rape,12,Violence
,,1,2,False,rape,6,Violence
,,1,2,False,rape,25,Violence
,,1,2,False,rape,8,Violence
,,1,2,False,rape,11,Violence
,,1,2,False,rape,9,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,1,Violence
,,1,2,False,rape,5,Violence
,,1,2,False,rape,16,Violence
,,1,2,False,rape,2,Violence
,,1,2,False,rape,3,Violence
,,1,2,False,rape,8,Violence
14.6819,77.6006,1,4,False,rape,104,Violence
13.2172,79.1003,1,4,False,rape,13,Violence
14.4673,78.8242,1,4,False,rape,28,Violence
17.0167,81.7833,1,4,False,rape,118,Violence
16.3067,80.4365,1,4,False,rape,64,Violence
16.3067,80.4365,1,4,False,rape,59,Violence
16.521,80.6305,1,4,False,rape,66,Violence
15.8281,78.0373,1,4,False,rape,65,Violence
14.4426,79.9865,1,4,False,rape,65,Violence
15.337,79.9067,1,4,False,rape,35,Violence
17.0167,81.7833,1,4,False,rape,59,Violence
18.2969,83.8966,1,4,False,rape,58,Violence
13.6288,79.4192,1,4,False,rape,26,Violence
,,1,4,False,rape,85,Violence
17.6868,83.2185,1,4,False,rape,59,Violence
17.6868,83.2185,1,4,False,rape,169,Violence
18.1067,83.3956,1,4,False,rape,78,Violence
16.705,81.0958,1,4,False,rape,37,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,36,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,121,Violence
,,1,4,False,rape,29,Violence
,,1,4,False,rape,53,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,51,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,73,Violence
,,1,4,False,rape,29,Violence
,,1,4,False,rape,159,Violence
,,1,4,False,rape,28,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,38,Violence
,,1,4,False,rape,63,Violence
,,1,4,False,rape,123,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,109,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,49,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,50,Violence
,,1,4,False,rape,98,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,116,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,70,Violence
,,1,4,False,rape,67,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,24,Violence
,,1,4,False,rape,64,Violence
,,1,4,False,rape,52,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,39,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,36,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,32,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,49,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,62,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,34,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,24,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,62,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,44,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,25,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,76,Violence
,,1,4,False,rape,25,Violence
,,1,4,False,rape,89,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,59,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,44,Violence
,,1,4,False,rape,53,Violence
,,1,4,False,rape,66,Violence
,,1,4,False,rape,26,Violence
,,1,4,False,rape,36,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,52,Violence
,,1,4,False,rape,42,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,49,Violence
,,1,4,False,rape,95,Violence
,,1,4,False,rape,54,Violence
,,1,4,False,rape,67,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,63,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,39,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,83,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,37,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,52,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,34,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,59,Violence
,,1,4,False,rape,55,Violence
,,1,4,False,rape,144,Violence
,,1,4,False,rape,36,Violence
,,1,4,False,rape,222,Violence
,,1,4,False,rape,100,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,46,Violence
,,1,4,False,rape,130,Violence
,,1,4,False,rape,76,Violence
,,1,4,False,rape,36,Violence
,,1,4,False,rape,68,Violence
,,1,4,False,rape,56,Violence
,,1,4,False,rape,40,Violence
,,1,4,False,rape,126,Violence
,,1,4,False,rape,64,Violence
,,1,4,False,rape,66,Violence
,,1,4,False,rape,50,Violence
,,1,4,False,rape,96,Violence
,,1,4,False,rape,121,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,24,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,58,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,57,Violence
,,1,4,False,rape,57,Violence
,,1,4,False,rape,50,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,53,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,32,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,110,Violence
,,1,4,False,rape,80,Violence
,,1,4,False,rape,28,Violence
,,1,4,False,rape,51,Violence
,,1,4,False,rape,115,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,52,Violence
,,1,4,False,rape,61,Violence
,,1,4,False,rape,81,Violence
,,1,4,False,rape,65,Violence
,,1,4,False,rape,106,Violence
,,1,4,False,rape,93,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,34,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,55,Violence
,,1,4,False,rape,49,Violence
,,1,4,False,rape,25,Violence
,,1,4,False,rape,206,Violence
,,1,4,False,rape,46,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,117,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,26,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,17,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,28,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,34,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,37,Violence
,,1,4,False,rape,20,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,38,Violence
,,1,4,False,rape,39,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,69,Violence
,,1,4,False,rape,52,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,72,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,43,Violence
,,1,4,False,rape,44,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,87,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,26,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,240,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,50,Violence
,,1,4,False,rape,68,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,50,Violence
,,1,4,False,rape,131,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,119,Violence
,,1,4,False,rape,180,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,63,Violence
,,1,4,False,rape,200,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,101,Violence
,,1,4,False,rape,40,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,38,Violence
,,1,4,False,rape,47,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,67,Violence
,,1,4,False,rape,39,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,42,Violence
,,1,4,False,rape,51,Violence
,,1,4,False,rape,74,Violence
,,1,4,False,rape,44,Violence
,,1,4,False,rape,61,Violence
,,1,4,False,rape,87,Violence
,,1,4,False,rape,51,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,42,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,95,Violence
,,1,4,False,rape,32,Violence
,,1,4,False,rape,54,Violence
,,1,4,False,rape,32,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,55,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,67,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,87,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,37,Violence
,,1,4,False,rape,29,Violence
,,1,4,False,rape,59,Violence
,,1,4,False,rape,29,Violence
,,1,4,False,rape,43,Violence
,,1,4,False,rape,41,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,42,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,74,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,54,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,32,Violence
,,1,4,False,rape,93,Violence
,,1,4,False,rape,35,Violence
,,1,4,False,rape,26,Violence
,,1,4,False,rape,25,Violence
,,1,4,False,rape,111,Violence
,,1,4,False,rape,23,Violence
,,1,4,False,rape,19,Violence
,,1,4,False,rape,68,Violence
,,1,4,False,rape,42,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,83,Violence
,,1,4,False,rape,31,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,65,Violence
,,1,4,False,rape,68,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,67,Violence
,,1,4,False,rape,30,Violence
,,1,4,False,rape,29,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,22,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,80,Violence
,,1,4,False,rape,22,Violence
,,1,4,False,rape,40,Violence
,,1,4,False,rape,37,Violence
,,1,4,False,rape,96,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,82,Violence
,,1,4,False,rape,24,Violence
,,1,4,False,rape,97,Violence
,,1,4,False,rape,38,Violence
,,1,4,False,rape,47,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,40,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,140,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,38,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,28,Violence
,,1,4,False,rape,40,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,46,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,33,Violence
,,1,4,False,rape,21,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,34,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,61,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,22,Violence
,,1,4,False,rape,11,Violence
,,1,4,False,rape,18,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,10,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,229,Violence
,,1,4,False,rape,288,Violence
,,1,4,False,rape,136,Violence
,,1,4,False,rape,130,Violence
,,1,4,False,rape,236,Violence
,,1,4,False,rape,303,Violence
,,1,4,False,rape,230,Violence
,,1,4,False,rape,177,Violence
,,1,4,False,rape,116,Violence
,,1,4,False,rape,115,Violence
,,1,4,False,rape,163,Violence
,,1,4,False,rape,141,Violence
,,1,4,False,rape,103,Violence
,,1,4,False,rape,101,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,193,Violence
,,1,4,False,rape,198,Violence
,,1,4,False,rape,125,Violence
,,1,4,False,rape,87,Violence
,,1,4,False,rape,159,Violence
,,1,4,False,rape,128,Violence
,,1,4,False,rape,162,Violence
,,1,4,False,rape,20,Violence
,,1,4,False,rape,93,Violence
,,1,4,False,rape,162,Violence
,,1,4,False,rape,135,Violence
,,1,4,False,rape,73,Violence
,,1,4,False,rape,88,Violence
,,1,4,False,rape,114,Violence
,,1,4,False,rape,138,Violence
,,1,4,False,rape,168,Violence
,,1,4,False,rape,98,Violence
,,1,4,False,rape,183,Violence
,,1,4,False,rape,174,Violence
,,1,4,False,rape,215,Violence
,,1,4,False,rape,101,Violence
,,1,4,False,rape,117,Violence
,,1,4,False,rape,197,Violence
,,1,4,False,rape,113,Violence
,,1,4,False,rape,90,Violence
,,1,4,False,rape,326,Violence
,,1,4,False,rape,209,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,14,Violence
,,1,4,False,rape,45,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,12,Violence
,,1,4,False,rape,27,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,6,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,9,Violence
,,1,4,False,rape,16,Violence
,,1,4,False,rape,4,Violence
,,1,4,False,rape,5,Violence
,,1,4,False,rape,2,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,8,Violence
,,1,4,False,rape,3,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,13,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,7,Violence
,,1,4,False,rape,1,Violence
,,1,4,False,rape,15,Violence
,,1,4,False,rape,21,Violence
